TRANSACTION_DATE,TRANSACTION_HOUR,TIMESTAMP,TOTAL_EVENTS,TOTAL_VOLUME,PAY_IN_VOLUME,PAY_OUT_VOLUME,PAY_IN_COUNT,PAY_OUT_COUNT,FAILURE_RATE,PAY_IN_RATIO,COMPLETED_COUNT,FAILED_COUNT,PROCESSING_COUNT,EVENTS_WITH_RETRIES,TOTAL_RETRIES,SUCCESSFUL_RETRIES,RETRY_RATE
2025-02-07,21,2025-02-07 21:00:00,2,4689.49,0.0,4689.49,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-07,23,2025-02-07 23:00:00,5,34260.19,13813.259999999998,20446.93,2.0,3.0,0.0,40.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-02-08,0,2025-02-08 00:00:00,3,6846.17,6532.94,313.23,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-02-08,1,2025-02-08 01:00:00,7,40457.51,38909.36,1548.15,6.0,1.0,0.0,85.71,4.0,0.0,1.0,2,0,0.0,28.57
2025-02-08,2,2025-02-08 02:00:00,5,16453.27,8369.49,8083.780000000001,2.0,3.0,0.0,40.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-02-08,3,2025-02-08 03:00:00,2,8116.280000000001,0.0,8116.280000000001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,1.0,50.0
2025-02-08,4,2025-02-08 04:00:00,5,26608.09,14623.94,11984.150000000001,3.0,2.0,0.0,60.0,3.0,0.0,1.0,1,2,2.0,20.0
2025-02-08,5,2025-02-08 05:00:00,7,39994.509999999995,12225.380000000001,27769.13,3.0,4.0,28.57,42.86,3.0,2.0,2.0,0,1,1.0,0.0
2025-02-08,6,2025-02-08 06:00:00,4,20103.37,12529.36,7574.01,3.0,1.0,0.0,75.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-02-08,7,2025-02-08 07:00:00,3,10558.75,4010.79,6547.96,2.0,1.0,0.0,66.67,2.0,0.0,1.0,1,0,0.0,33.33
2025-02-08,8,2025-02-08 08:00:00,4,21575.61,14026.759999999998,7548.85,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,1,0.0,0.0
2025-02-08,9,2025-02-08 09:00:00,4,25490.82,9590.939999999999,15899.880000000001,2.0,2.0,0.0,50.0,3.0,0.0,0.0,2,0,0.0,50.0
2025-02-08,10,2025-02-08 10:00:00,6,44295.34,17414.68,26880.660000000003,3.0,3.0,16.67,50.0,3.0,1.0,1.0,1,1,0.0,16.67
2025-02-08,11,2025-02-08 11:00:00,1,1962.49,1962.49,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,2,1.0,0.0
2025-02-08,13,2025-02-08 13:00:00,1,5974.03,0.0,5974.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2025-02-08,14,2025-02-08 14:00:00,3,9783.14,9783.14,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-08,15,2025-02-08 15:00:00,1,4275.59,4275.59,0.0,1.0,0.0,100.0,100.0,0.0,1.0,0.0,0,0,0.0,0.0
2025-02-08,16,2025-02-08 16:00:00,5,27163.56,18407.71,8755.85,4.0,1.0,40.0,80.0,1.0,2.0,1.0,2,0,0.0,40.0
2025-02-08,17,2025-02-08 17:00:00,2,6963.9,6963.9,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,1.0,0.0
2025-02-08,18,2025-02-08 18:00:00,5,30585.550000000003,30585.550000000003,0.0,5.0,0.0,20.0,100.0,4.0,1.0,0.0,1,1,1.0,20.0
2025-02-08,19,2025-02-08 19:00:00,2,11917.119999999999,4814.87,7102.25,1.0,1.0,50.0,50.0,0.0,1.0,1.0,1,1,1.0,50.0
2025-02-08,20,2025-02-08 20:00:00,2,10197.9,10197.9,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,2,2,1.0,100.0
2025-02-08,21,2025-02-08 21:00:00,5,33494.32,24370.559999999998,9123.76,4.0,1.0,20.0,80.0,2.0,1.0,0.0,0,1,1.0,0.0
2025-02-08,22,2025-02-08 22:00:00,4,13164.84,1963.86,11200.98,1.0,3.0,0.0,25.0,4.0,0.0,0.0,1,0,0.0,25.0
2025-02-08,23,2025-02-08 23:00:00,3,6251.719999999999,124.39,6127.33,1.0,2.0,0.0,33.33,2.0,0.0,0.0,0,1,1.0,0.0
2025-02-09,0,2025-02-09 00:00:00,6,40362.97,19031.58,21331.39,3.0,3.0,16.67,50.0,3.0,1.0,2.0,0,0,0.0,0.0
2025-02-09,1,2025-02-09 01:00:00,4,14725.66,1689.58,13036.08,2.0,2.0,0.0,50.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-09,2,2025-02-09 02:00:00,2,13350.7,4247.68,9103.02,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-09,3,2025-02-09 03:00:00,4,25081.55,21912.329999999998,3169.22,3.0,1.0,0.0,75.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-02-09,4,2025-02-09 04:00:00,9,34141.22,23264.1,10877.12,6.0,3.0,33.33,66.67,5.0,3.0,0.0,1,0,0.0,11.11
2025-02-09,5,2025-02-09 05:00:00,5,25682.1,17556.02,8126.08,3.0,2.0,0.0,60.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-02-09,6,2025-02-09 06:00:00,1,4402.97,4402.97,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,7,2025-02-09 07:00:00,4,19812.73,8223.23,11589.5,2.0,2.0,50.0,50.0,1.0,2.0,1.0,0,1,1.0,0.0
2025-02-09,8,2025-02-09 08:00:00,2,6942.7300000000005,0.0,6942.7300000000005,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,9,2025-02-09 09:00:00,3,18119.77,3963.59,14156.18,1.0,2.0,0.0,33.33,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,10,2025-02-09 10:00:00,4,22636.45,7234.67,15401.78,2.0,2.0,25.0,50.0,3.0,1.0,0.0,1,0,0.0,25.0
2025-02-09,11,2025-02-09 11:00:00,5,18223.239999999998,18223.239999999998,0.0,5.0,0.0,20.0,100.0,3.0,1.0,1.0,0,1,1.0,0.0
2025-02-09,12,2025-02-09 12:00:00,3,9699.900000000001,414.73,9285.17,1.0,2.0,0.0,33.33,1.0,0.0,2.0,1,0,0.0,33.33
2025-02-09,13,2025-02-09 13:00:00,5,27230.149999999998,22734.010000000002,4496.14,4.0,1.0,20.0,80.0,2.0,1.0,2.0,1,0,0.0,20.0
2025-02-09,14,2025-02-09 14:00:00,4,31650.270000000004,18911.13,12739.14,2.0,2.0,0.0,50.0,3.0,0.0,0.0,0,1,1.0,0.0
2025-02-09,15,2025-02-09 15:00:00,6,41174.16,7398.9,33775.26,1.0,5.0,0.0,16.67,4.0,0.0,2.0,0,1,0.0,0.0
2025-02-09,16,2025-02-09 16:00:00,4,26840.62,19843.89,6996.73,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,17,2025-02-09 17:00:00,5,27327.959999999995,23696.769999999997,3631.19,4.0,1.0,0.0,80.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,18,2025-02-09 18:00:00,2,3599.01,2185.8,1413.21,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-09,19,2025-02-09 19:00:00,5,21159.100000000002,19779.61,1379.49,3.0,2.0,20.0,60.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-02-09,20,2025-02-09 20:00:00,1,2713.87,2713.87,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-09,21,2025-02-09 21:00:00,9,34588.28,12902.26,21686.019999999997,3.0,6.0,55.56,33.33,2.0,5.0,2.0,0,0,0.0,0.0
2025-02-09,22,2025-02-09 22:00:00,7,33438.24,8337.71,25100.53,2.0,5.0,0.0,28.57,6.0,0.0,0.0,2,0,0.0,28.57
2025-02-09,23,2025-02-09 23:00:00,4,31449.000000000004,14390.970000000001,17058.03,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,1,0.0,0.0
2025-02-10,0,2025-02-10 00:00:00,5,30466.989999999998,24663.72,5803.27,4.0,1.0,60.0,80.0,1.0,3.0,1.0,1,2,1.0,20.0
2025-02-10,1,2025-02-10 01:00:00,6,27510.47,14375.009999999998,13135.46,2.0,4.0,16.67,33.33,5.0,1.0,0.0,2,0,0.0,33.33
2025-02-10,3,2025-02-10 03:00:00,3,11342.15,555.58,10786.57,1.0,2.0,33.33,33.33,1.0,1.0,0.0,0,0,0.0,0.0
2025-02-10,4,2025-02-10 04:00:00,4,18583.280000000002,2291.14,16292.14,1.0,3.0,25.0,25.0,2.0,1.0,0.0,1,1,1.0,25.0
2025-02-10,6,2025-02-10 06:00:00,5,35539.380000000005,18282.15,17257.23,3.0,2.0,20.0,60.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-02-10,7,2025-02-10 07:00:00,5,29045.620000000003,14530.369999999999,14515.25,2.0,3.0,0.0,40.0,1.0,0.0,2.0,1,2,0.0,20.0
2025-02-10,8,2025-02-10 08:00:00,5,28178.66,28178.66,0.0,5.0,0.0,20.0,100.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-02-10,9,2025-02-10 09:00:00,7,35252.07,26532.28,8719.789999999999,4.0,3.0,0.0,57.14,5.0,0.0,1.0,0,0,0.0,0.0
2025-02-10,10,2025-02-10 10:00:00,3,9497.380000000001,7134.87,2362.51,2.0,1.0,0.0,66.67,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,11,2025-02-10 11:00:00,3,20171.190000000002,16756.77,3414.42,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,12,2025-02-10 12:00:00,2,8709.48,0.0,8709.48,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,13,2025-02-10 13:00:00,6,30694.649999999998,19028.96,11665.689999999999,3.0,3.0,16.67,50.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-02-10,14,2025-02-10 14:00:00,4,15781.64,6226.1,9555.539999999999,1.0,3.0,0.0,25.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,15,2025-02-10 15:00:00,6,26895.17,12971.67,13923.5,2.0,4.0,0.0,33.33,3.0,0.0,1.0,0,0,0.0,0.0
2025-02-10,16,2025-02-10 16:00:00,3,13149.76,28.76,13121.0,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,17,2025-02-10 17:00:00,4,20084.64,1171.87,18912.77,1.0,3.0,0.0,25.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,18,2025-02-10 18:00:00,4,25258.79,5919.78,19339.010000000002,1.0,3.0,0.0,25.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-02-10,19,2025-02-10 19:00:00,2,8191.73,2727.37,5464.36,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-10,20,2025-02-10 20:00:00,6,38340.979999999996,20322.16,18018.82,3.0,3.0,33.33,50.0,3.0,2.0,1.0,0,0,0.0,0.0
2025-02-10,21,2025-02-10 21:00:00,4,24565.57,16957.68,7607.89,3.0,1.0,0.0,75.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-10,22,2025-02-10 22:00:00,3,22141.41,22141.41,0.0,3.0,0.0,0.0,100.0,1.0,0.0,1.0,1,0,0.0,33.33
2025-02-10,23,2025-02-10 23:00:00,4,24347.29,7495.08,16852.21,1.0,3.0,0.0,25.0,3.0,0.0,1.0,1,1,0.0,25.0
2025-02-11,0,2025-02-11 00:00:00,7,39285.17,10304.92,28980.25,3.0,4.0,14.29,42.86,5.0,1.0,0.0,1,1,1.0,14.29
2025-02-11,1,2025-02-11 01:00:00,7,37630.74,8256.78,29373.96,3.0,4.0,0.0,42.86,6.0,0.0,1.0,1,0,0.0,14.29
2025-02-11,2,2025-02-11 02:00:00,7,39985.5,21059.64,18925.86,4.0,3.0,0.0,57.14,4.0,0.0,2.0,0,2,2.0,0.0
2025-02-11,3,2025-02-11 03:00:00,2,5562.88,185.88,5377.0,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-11,4,2025-02-11 04:00:00,3,11569.019999999999,0.0,11569.019999999999,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-11,5,2025-02-11 05:00:00,6,37801.62,26886.32,10915.3,3.0,3.0,16.67,50.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-02-11,6,2025-02-11 06:00:00,4,11900.849999999999,7153.78,4747.07,2.0,2.0,0.0,50.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-11,7,2025-02-11 07:00:00,6,28336.510000000002,13167.97,15168.54,3.0,3.0,16.67,50.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-02-11,8,2025-02-11 08:00:00,5,33127.64,0.0,33127.64,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-02-11,9,2025-02-11 09:00:00,4,14089.11,4548.69,9540.42,1.0,3.0,0.0,25.0,3.0,0.0,1.0,1,0,0.0,25.0
2025-02-11,10,2025-02-11 10:00:00,6,30519.41,15830.77,14688.64,3.0,3.0,33.33,50.0,3.0,2.0,1.0,1,1,1.0,16.67
2025-02-11,11,2025-02-11 11:00:00,6,41258.170000000006,6923.33,34334.840000000004,1.0,5.0,0.0,16.67,4.0,0.0,2.0,2,1,0.0,33.33
2025-02-11,12,2025-02-11 12:00:00,7,21093.239999999998,18221.48,2871.76,6.0,1.0,14.29,85.71,5.0,1.0,1.0,0,1,0.0,0.0
2025-02-11,13,2025-02-11 13:00:00,2,10176.9,10176.9,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-02-11,14,2025-02-11 14:00:00,1,4183.82,0.0,4183.82,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0
2025-02-11,15,2025-02-11 15:00:00,12,51177.99,17980.56,33197.43,6.0,6.0,8.33,50.0,5.0,1.0,5.0,0,0,0.0,0.0
2025-02-11,16,2025-02-11 16:00:00,2,2348.44,1114.44,1234.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-11,17,2025-02-11 17:00:00,4,25937.07,16157.130000000001,9779.94,2.0,2.0,0.0,50.0,3.0,0.0,1.0,1,0,0.0,25.0
2025-02-11,18,2025-02-11 18:00:00,5,22993.35,11070.89,11922.46,2.0,3.0,0.0,40.0,2.0,0.0,2.0,1,1,1.0,20.0
2025-02-11,19,2025-02-11 19:00:00,2,11236.94,3702.86,7534.08,1.0,1.0,50.0,50.0,0.0,1.0,1.0,1,1,1.0,50.0
2025-02-11,20,2025-02-11 20:00:00,3,17727.06,0.0,17727.06,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0,1,1.0,0.0
2025-02-11,21,2025-02-11 21:00:00,1,5003.04,0.0,5003.04,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0
2025-02-11,22,2025-02-11 22:00:00,5,25521.320000000003,17305.36,8215.96,4.0,1.0,20.0,80.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-02-11,23,2025-02-11 23:00:00,4,20429.370000000003,19803.750000000004,625.62,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-02-12,0,2025-02-12 00:00:00,5,20854.06,1597.11,19256.95,2.0,3.0,0.0,40.0,3.0,0.0,2.0,1,0,0.0,20.0
2025-02-12,1,2025-02-12 01:00:00,3,13860.54,374.86,13485.68,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-12,2,2025-02-12 02:00:00,3,12899.51,12899.51,0.0,3.0,0.0,33.33,100.0,1.0,1.0,1.0,0,0,0.0,0.0
2025-02-12,3,2025-02-12 03:00:00,7,31926.399999999998,19270.12,12656.279999999999,4.0,3.0,0.0,57.14,5.0,0.0,0.0,1,1,0.0,14.29
2025-02-12,4,2025-02-12 04:00:00,5,19745.850000000002,14671.2,5074.65,3.0,2.0,60.0,60.0,0.0,3.0,1.0,1,0,0.0,20.0
2025-02-12,5,2025-02-12 05:00:00,4,23974.1,23974.1,0.0,4.0,0.0,25.0,100.0,0.0,1.0,3.0,0,0,0.0,0.0
2025-02-12,6,2025-02-12 06:00:00,1,9707.49,0.0,9707.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-02-12,7,2025-02-12 07:00:00,2,9494.689999999999,4294.53,5200.16,1.0,1.0,0.0,50.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-02-12,8,2025-02-12 08:00:00,4,22448.439999999995,9292.4,13156.039999999999,1.0,3.0,25.0,25.0,1.0,1.0,1.0,0,0,0.0,0.0
2025-02-12,9,2025-02-12 09:00:00,6,30853.93,14012.9,16841.03,3.0,3.0,16.67,50.0,2.0,1.0,2.0,1,0,0.0,16.67
2025-02-12,10,2025-02-12 10:00:00,7,31416.32,16893.7,14522.619999999999,4.0,3.0,14.29,57.14,4.0,1.0,1.0,2,0,0.0,28.57
2025-02-12,11,2025-02-12 11:00:00,3,8487.09,8487.09,0.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-02-12,12,2025-02-12 12:00:00,7,33892.9,17814.84,16078.06,3.0,4.0,0.0,42.86,6.0,0.0,1.0,1,2,2.0,14.29
2025-02-12,13,2025-02-12 13:00:00,7,38445.86,22861.629999999997,15584.23,4.0,3.0,0.0,57.14,5.0,0.0,1.0,1,1,0.0,14.29
2025-02-12,14,2025-02-12 14:00:00,3,9608.220000000001,7375.89,2232.33,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,1,1.0,0.0
2025-02-12,15,2025-02-12 15:00:00,3,7513.84,4189.96,3323.88,2.0,1.0,0.0,66.67,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-12,16,2025-02-12 16:00:00,5,34170.69,21716.24,12454.45,3.0,2.0,0.0,60.0,5.0,0.0,0.0,1,0,0.0,20.0
2025-02-12,17,2025-02-12 17:00:00,2,4174.38,534.23,3640.15,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,1,1.0,0.0
2025-02-12,18,2025-02-12 18:00:00,5,11514.350000000002,8801.77,2712.58,3.0,2.0,0.0,60.0,2.0,0.0,2.0,0,0,0.0,0.0
2025-02-12,19,2025-02-12 19:00:00,5,27276.800000000003,27276.800000000003,0.0,5.0,0.0,0.0,100.0,3.0,0.0,1.0,1,0,0.0,20.0
2025-02-12,20,2025-02-12 20:00:00,3,7680.280000000001,4260.86,3419.42,2.0,1.0,0.0,66.67,1.0,0.0,2.0,2,0,0.0,66.67
2025-02-12,21,2025-02-12 21:00:00,8,45468.73,16804.52,28664.210000000003,2.0,6.0,0.0,25.0,4.0,0.0,2.0,0,3,2.0,0.0
2025-02-12,22,2025-02-12 22:00:00,3,12613.18,7500.77,5112.41,2.0,1.0,0.0,66.67,3.0,0.0,0.0,0,1,0.0,0.0
2025-02-12,23,2025-02-12 23:00:00,3,9059.59,9059.59,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,0,2025-02-13 00:00:00,4,24255.960000000003,16897.33,7358.63,3.0,1.0,25.0,75.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-02-13,1,2025-02-13 01:00:00,5,15634.6,15542.78,91.82,4.0,1.0,0.0,80.0,4.0,0.0,1.0,2,1,1.0,40.0
2025-02-13,2,2025-02-13 02:00:00,6,37044.81,16517.73,20527.079999999998,3.0,3.0,16.67,50.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-02-13,3,2025-02-13 03:00:00,6,42427.84,23524.92,18902.92,3.0,3.0,16.67,50.0,4.0,1.0,0.0,0,1,1.0,0.0
2025-02-13,4,2025-02-13 04:00:00,7,35677.95,18292.37,17385.58,4.0,3.0,0.0,57.14,4.0,0.0,0.0,3,1,0.0,42.86
2025-02-13,5,2025-02-13 05:00:00,5,23150.52,16073.11,7077.41,4.0,1.0,0.0,80.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,6,2025-02-13 06:00:00,7,36240.89,14584.939999999999,21655.949999999997,2.0,5.0,0.0,28.57,4.0,0.0,1.0,1,1,1.0,14.29
2025-02-13,7,2025-02-13 07:00:00,7,39321.47,17281.05,22040.42,3.0,4.0,14.29,42.86,2.0,1.0,4.0,0,2,0.0,0.0
2025-02-13,8,2025-02-13 08:00:00,2,14115.259999999998,0.0,14115.259999999998,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-02-13,9,2025-02-13 09:00:00,5,20309.41,8914.04,11395.37,1.0,4.0,20.0,20.0,4.0,1.0,0.0,0,1,0.0,0.0
2025-02-13,10,2025-02-13 10:00:00,3,11152.6,0.0,11152.6,0.0,3.0,33.33,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-02-13,11,2025-02-13 11:00:00,4,8036.240000000001,5685.39,2350.85,2.0,2.0,25.0,50.0,2.0,1.0,1.0,0,0,0.0,0.0
2025-02-13,12,2025-02-13 12:00:00,5,33098.4,21346.190000000002,11752.21,3.0,2.0,0.0,60.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-02-13,13,2025-02-13 13:00:00,6,30651.21,17279.68,13371.529999999999,3.0,3.0,0.0,50.0,5.0,0.0,1.0,0,0,0.0,0.0
2025-02-13,14,2025-02-13 14:00:00,5,27898.86,16388.49,11510.369999999999,3.0,2.0,20.0,60.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-02-13,15,2025-02-13 15:00:00,1,1402.24,0.0,1402.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,16,2025-02-13 16:00:00,6,31854.739999999998,16678.09,15176.65,3.0,3.0,16.67,50.0,4.0,1.0,1.0,0,0,0.0,0.0
2025-02-13,17,2025-02-13 17:00:00,7,46383.979999999996,14463.779999999999,31920.199999999997,3.0,4.0,0.0,42.86,6.0,0.0,1.0,0,0,0.0,0.0
2025-02-13,18,2025-02-13 18:00:00,4,24556.289999999997,12231.33,12324.96,2.0,2.0,0.0,50.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,19,2025-02-13 19:00:00,2,1735.42,185.95,1549.47,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-13,20,2025-02-13 20:00:00,5,35051.4,11456.060000000001,23595.339999999997,2.0,3.0,0.0,40.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,21,2025-02-13 21:00:00,1,6613.43,6613.43,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-13,22,2025-02-13 22:00:00,4,16190.589999999998,5571.35,10619.24,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-02-13,23,2025-02-13 23:00:00,1,2114.83,2114.83,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-14,0,2025-02-14 00:00:00,6,27586.660000000003,9216.41,18370.25,2.0,4.0,33.33,33.33,3.0,2.0,1.0,1,0,0.0,16.67
2025-02-14,1,2025-02-14 01:00:00,1,5467.86,0.0,5467.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-14,2,2025-02-14 02:00:00,6,26622.179999999997,16990.0,9632.18,4.0,2.0,0.0,66.67,5.0,0.0,0.0,0,1,1.0,0.0
2025-02-14,3,2025-02-14 03:00:00,3,13946.279999999999,13946.279999999999,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-02-14,4,2025-02-14 04:00:00,6,34970.46,11909.92,23060.54,2.0,4.0,16.67,33.33,3.0,1.0,1.0,0,0,0.0,0.0
2025-02-14,5,2025-02-14 05:00:00,4,17376.2,17376.2,0.0,4.0,0.0,25.0,100.0,1.0,1.0,2.0,2,1,1.0,50.0
2025-02-14,6,2025-02-14 06:00:00,4,23463.95,20190.81,3273.14,3.0,1.0,0.0,75.0,4.0,0.0,0.0,0,1,1.0,0.0
2025-02-14,7,2025-02-14 07:00:00,3,22463.449999999997,8049.79,14413.66,1.0,2.0,0.0,33.33,1.0,0.0,2.0,0,0,0.0,0.0
2025-02-14,8,2025-02-14 08:00:00,3,10431.720000000001,29.33,10402.39,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,1,0.0,0.0
2025-02-14,9,2025-02-14 09:00:00,6,31097.010000000002,4816.05,26280.960000000003,1.0,5.0,33.33,16.67,2.0,2.0,2.0,0,0,0.0,0.0
2025-02-14,10,2025-02-14 10:00:00,3,14905.91,14905.91,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-02-14,11,2025-02-14 11:00:00,6,33064.97,22977.3,10087.67,4.0,2.0,0.0,66.67,4.0,0.0,1.0,1,0,0.0,16.67
2025-02-14,12,2025-02-14 12:00:00,3,6681.79,581.25,6100.54,1.0,2.0,33.33,33.33,1.0,1.0,1.0,0,1,1.0,0.0
2025-02-14,13,2025-02-14 13:00:00,7,30130.769999999997,12597.12,17533.65,4.0,3.0,0.0,57.14,5.0,0.0,1.0,0,0,0.0,0.0
2025-02-14,14,2025-02-14 14:00:00,7,19431.76,11008.93,8422.83,4.0,3.0,14.29,57.14,4.0,1.0,1.0,0,0,0.0,0.0
2025-02-14,15,2025-02-14 15:00:00,4,6889.56,1674.2,5215.360000000001,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-02-14,16,2025-02-14 16:00:00,4,10549.039999999999,4216.43,6332.61,2.0,2.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-02-14,17,2025-02-14 17:00:00,1,2412.61,0.0,2412.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,100.0
2025-02-14,18,2025-02-14 18:00:00,3,19573.69,19573.69,0.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,2,1,1.0,66.67
2025-02-14,19,2025-02-14 19:00:00,3,13297.79,4870.79,8427.0,1.0,2.0,33.33,33.33,1.0,1.0,0.0,0,1,0.0,0.0
2025-02-14,20,2025-02-14 20:00:00,4,15034.45,8194.61,6839.84,2.0,2.0,0.0,50.0,2.0,0.0,1.0,1,1,0.0,25.0
2025-02-14,21,2025-02-14 21:00:00,6,29468.69,15964.15,13504.54,3.0,3.0,16.67,50.0,4.0,1.0,1.0,1,0,0.0,16.67
2025-02-14,22,2025-02-14 22:00:00,3,17641.6,6046.83,11594.769999999999,1.0,2.0,0.0,33.33,2.0,0.0,0.0,1,1,1.0,33.33
2025-02-14,23,2025-02-14 23:00:00,2,8130.49,0.0,8130.49,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,2,2.0,0.0
2025-02-15,0,2025-02-15 00:00:00,3,8918.47,2692.54,6225.93,1.0,2.0,0.0,33.33,1.0,0.0,1.0,0,0,0.0,0.0
2025-02-15,1,2025-02-15 01:00:00,4,25881.58,9859.59,16021.990000000002,1.0,3.0,50.0,25.0,2.0,2.0,0.0,0,1,0.0,0.0
2025-02-15,2,2025-02-15 02:00:00,4,14940.470000000001,0.0,14940.470000000001,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-02-15,3,2025-02-15 03:00:00,4,20980.08,8535.12,12444.96,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,0,0.0,0.0
